TEMPERATURE,WINDSPEED,ZENITH,DHI,DNI,POWER
6.6,1.6,121.64,0,0,0
6.3,1.6,115.34,0,0,0
6,1.7,109.1,0,0,0
5.8,1.7,102.95,0,0,0
5.5,1.7,96.91,0,0,0
6.6,1.9,91,0,0,0
7.6,2.1,85.12,24,492,5.9
9.3,2.4,79.69,37,690,35.2
11,2.6,74.47,46,802,48.1
12.7,2.3,69.59,52,872,54.8
14.4,1.9,65.11,57,919,55.3
16.4,2.1,61.14,60,952,54.1
18.4,2.3,57.79,64,974,50.4
20,2.6,55.16,66,989,50.6
21.5,2.8,53.38,66,1000,49.1
22.4,2.9,52.53,67,1004,50.5
23.3,3,52.65,68,1001,50.3
23.7,3.1,53.74,67,996,50.5
24.2,3.1,55.74,67,983,51.8
24.2,3.2,58.55,65,965,54.5
24.3,3.2,62.07,62,939,56.2
23.8,2.8,66.18,58,902,54.6
23.3,2.4,70.76,54,846,50.9
21,1.9,75.74,47,765,42.9
18.8,1.4,81.02,37,640,32
18.8,1.4,86.49,21,400,3.8
15.8,1.6,92.45,0,0,0
15.3,1.6,98.39,0,0,0
14.7,1.6,104.47,0,0,0
14.2,1.6,110.64,0,0,0
13.6,1.7,116.9,0,0,0
13,1.7,123.22,0,0,0
12.3,1.7,129.56,0,0,0
11.7,1.7,135.92,0,0,0
11.1,1.7,142.25,0,0,0
10.7,1.6,148.5,0,0,0
10.2,1.6,154.58,0,0,0
10,1.6,160.3,0,0,0
9.7,1.5,165.2,0,0,0
9.5,1.5,168.19,0,0,0
9.3,1.5,167.77,0,0,0
9,1.4,164.2,0,0,0
8.8,1.4,159.05,0,0,0
8.5,1.4,153.22,0,0,0
8.2,1.3,147.09,0,0,0
8.1,1.3,140.82,0,0,0
8,1.3,134.48,0,0,0
7.8,1.3,128.13,0,0,0
7.6,1.3,121.79,0,0,0
7.3,1.3,115.5,0,0,0
7,1.3,109.26,0,0,0
7,1.2,103.11,0,0,0
6.9,1.2,97.07,0,0,0
7.8,1.2,91.17,0,0,0
8.7,1.1,85.29,29,122,0.1
10.2,1.5,79.87,64,27,0.6
11.7,2,74.66,65,564,26.8
12.7,2.1,69.78,62,810,51.2
13.7,2.2,65.31,67,867,56.3
15.5,2,61.35,71,903,56.3
17.2,1.8,58,73,934,56
18.4,1.3,55.38,75,950,54.3
19.7,0.9,53.6,133,753,51
20.5,0.7,52.74,70,981,50.8
21.3,0.5,52.85,70,981,47.6
21.7,0.8,53.92,69,975,50.3
22.1,1.1,55.91,67,964,53.9
22.2,1.2,58.7,65,947,52.2
22.3,1.3,62.2,63,919,52.2
22,1.2,66.29,59,882,53.5
21.7,1.1,70.86,54,825,47.8
20.2,1,75.83,46,744,45.7
18.6,0.8,81.09,36,609,32.7
18.6,0.8,86.55,22,74,0
15.7,1.3,92.5,0,0,0
14.8,1.4,98.44,0,0,0
13.9,1.5,104.5,0,0,0
13.3,1.5,110.68,0,0,0
12.8,1.6,116.93,0,0,0
12.6,1.7,123.24,0,0,0
12.5,1.8,129.59,0,0,0
12.2,2,135.94,0,0,0
12,2.1,142.27,0,0,0
11.5,2.3,148.53,0,0,0
11.1,2.4,154.63,0,0,0
10.5,2.2,160.37,0,0,0
10,2,165.32,0,0,0
9.5,1.8,168.37,0,0,0
9,1.6,167.98,0,0,0
8.6,1.4,164.4,0,0,0
8.2,1.3,159.22,0,0,0
7.8,1.2,153.38,0,0,0
7.4,1.1,147.25,0,0,0
7.1,1,140.97,0,0,0
6.9,1,134.63,0,0,0
6.6,0.9,128.28,0,0,0
6.3,0.9,121.94,0,0,0
6,0.9,115.65,0,0,0
5.8,0.9,109.41,0,0,0
5.6,0.9,103.27,0,0,0
5.4,0.9,97.23,0,0,0
6.2,1,91.34,0,0,0
7,1.1,85.46,28,125,0
8.5,1.3,80.05,40,628,24.2
10,1.5,74.85,73,492,43.1
11.5,1.3,69.97,121,389,26.1
13,1.1,65.51,92,676,45.7
14.5,1,61.55,149,546,18.6
16.1,1,58.21,166,559,31.7
17.6,1.3,55.59,203,499,48.1
19.1,1.5,53.8,136,743,44
20.2,2,52.94,123,794,44
21.3,2.5,53.04,259,374,41.9
21.4,2.6,54.1,215,494,47.1
21.6,2.8,56.07,232,387,36.9
21.4,2.7,58.85,224,314,13.8
21.3,2.6,62.33,203,252,18.1
20.6,1.8,66.4,171,220,16.1
19.9,1.1,70.96,102,464,17.6
19,0.9,75.91,94,200,1.4
18.1,0.7,81.16,51,271,0.2
18.1,0.7,86.61,21,54,0
16.5,0.6,92.55,0,0,0
15.9,0.5,98.48,0,0,0
15.3,0.4,104.54,0,0,0
14.6,0.5,110.7,0,0,0
13.9,0.6,116.95,0,0,0
13,0.7,123.26,0,0,0
12.1,0.9,129.6,0,0,0
11.3,0.9,135.96,0,0,0
10.5,1,142.29,0,0,0
10.1,1,148.56,0,0,0
9.6,1.1,154.67,0,0,0
9.3,1,160.44,0,0,0
8.9,1,165.43,0,0,0
8.8,1,168.55,0,0,0
8.6,0.9,168.19,0,0,0
8.5,0.8,164.59,0,0,0
8.5,0.7,159.4,0,0,0
8.4,0.5,153.54,0,0,0
8.2,0.4,147.4,0,0,0
8.2,0.2,141.12,0,0,0
8.1,0.1,134.78,0,0,0
7.8,0.2,128.43,0,0,0
7.6,0.3,122.09,0,0,0
7.3,0.3,115.8,0,0,0
7.1,0.4,109.57,0,0,0
7.1,0.3,103.43,0,0,0
7.1,0.3,97.4,0,0,0
7.6,0.4,91.51,0,0,0
8,0.4,85.63,26,37,0
8.8,0.4,80.22,61,206,33.8
9.7,0.4,75.03,93,293,48
10.5,0.3,70.16,108,463,48.3
11.4,0.3,65.71,143,447,55.3
12.4,0.3,61.75,129,614,52
13.5,0.4,58.41,154,597,47.8
14.4,0.5,55.79,221,438,45.8
15.4,0.7,54,222,476,34.9
16.1,0.9,53.13,244,430,36.6
16.7,1.1,53.22,255,384,33.7
17,1.4,54.27,261,322,24.2
17.2,1.6,56.22,258,236,19.7
17.1,1.7,58.98,234,94,23.1
17.1,1.8,62.45,207,107,15.7
16.4,1.5,66.5,164,51,13
15.7,1.2,71.05,132,65,9.7
14.5,1.2,75.98,88,13,0.1
13.4,1.2,81.22,56,60,0
13.4,1.2,86.65,19,0,0
12,1.3,92.59,0,0,0
11.8,1.4,98.51,0,0,0
11.6,1.4,104.56,0,0,0
11.5,1.5,110.72,0,0,0
11.4,1.6,116.97,0,0,0
11.3,1.6,123.27,0,0,0
11.1,1.6,129.61,0,0,0
11,1.7,135.97,0,0,0
10.8,1.7,142.31,0,0,0
10.6,1.6,148.58,0,0,0
10.4,1.6,154.7,0,0,0
10,1.4,160.49,0,0,0
9.7,1.3,165.53,0,0,0
9.5,1.2,168.71,0,0,0
9.2,1.1,168.39,0,0,0
9.1,1,164.78,0,0,0
8.9,0.9,159.57,0,0,0
8.8,0.9,153.7,0,0,0
8.6,0.8,147.55,0,0,0
8.5,0.8,141.26,0,0,0
8.3,0.7,134.92,0,0,0
8.1,0.6,128.57,0,0,0
7.9,0.5,122.24,0,0,0
7.6,0.5,115.95,0,0,0
7.3,0.4,109.72,0,0,0
7.1,0.4,103.58,0,0,0
6.9,0.4,97.56,0,0,0
7.5,0.4,91.67,0,0,0
8.1,0.3,85.8,24,366,0
9.6,0.4,80.4,41,589,13.7
11.1,0.4,75.21,101,157,31.4
12.7,0.8,70.35,120,9,43.2
14.4,1.2,65.9,174,239,45
15.9,1.7,61.95,69,900,27.5
17.4,2.2,58.61,71,929,48
18.7,2.7,55.99,74,946,53.4
19.9,3.2,54.2,75,957,51.4
20.6,3.6,53.32,76,961,51.9
21.3,3.9,53.4,76,961,54.5
21.6,4.1,54.43,75,951,50.9
21.9,4.4,56.37,73,941,51.1
21.9,4.5,59.11,70,923,55.3
21.9,4.6,62.56,68,893,57.7
21.5,4.4,66.6,63,854,55.3
21.1,4.1,71.13,58,794,52.6
19.1,3,76.05,49,709,45.8
17.1,1.9,81.28,38,565,30.6
17.1,1.9,86.7,20,320,0
13.8,1.8,92.63,0,0,0
13.4,1.9,98.54,0,0,0
12.9,2,104.59,0,0,0
12.6,2.2,110.74,0,0,0
12.2,2.3,116.98,0,0,0
11.9,2.3,123.28,0,0,0
11.6,2.4,129.62,0,0,0
11.2,2.4,135.98,0,0,0
10.8,2.4,142.32,0,0,0
10.4,2.4,148.59,0,0,0
10,2.4,154.73,0,0,0
9.6,2.5,160.54,0,0,0
9.2,2.5,165.62,0,0,0
8.7,2.6,168.87,0,0,0
8.3,2.6,168.58,0,0,0
7.8,2.6,164.97,0,0,0
7.2,2.6,159.74,0,0,0
6.8,2.5,153.86,0,0,0
6.3,2.4,147.7,0,0,0
6,2.3,141.41,0,0,0
5.7,2.2,135.07,0,0,0
5.4,2.2,128.72,0,0,0
5.2,2.2,122.39,0,0,0
5,2.2,116.1,0,0,0
4.9,2.2,109.87,0,0,0
4.7,2.2,103.74,0,0,0
4.6,2.2,97.72,0,0,0
5.6,2.7,91.84,0,0,0
6.6,3.2,85.96,22,431,0
8.3,3.6,80.57,36,651,33
9.9,4,75.39,45,776,49.3
12.1,4.5,70.54,51,852,53.2
14.2,5.1,66.09,56,904,61.1
15.7,5.7,62.14,60,939,59.1
17.2,6.3,58.8,62,963,61.2
18.1,6.4,56.18,64,979,55
18.9,6.6,54.39,66,989,50.3
19.4,6.7,53.5,66,994,51
20,6.7,53.57,68,991,51.6
20.3,6.7,54.59,67,986,50.3
20.6,6.7,56.5,67,972,51.8
20.6,6.6,59.23,65,955,53.7
20.6,6.5,62.67,61,930,55.5
20.3,6,66.69,57,893,55.7
19.9,5.4,71.2,52,838,55.3
18.1,4.1,76.11,45,756,46.3
16.2,2.8,81.33,35,622,33.2
16.2,2.8,86.74,19,378,0
12.5,2,92.66,0,0,0
12,1.9,98.56,0,0,0
11.6,1.7,104.6,0,0,0
11.3,1.7,110.75,0,0,0
11,1.6,116.98,0,0,0
10.7,1.6,123.28,0,0,0
10.4,1.7,129.62,0,0,0
10,1.8,135.98,0,0,0
9.7,1.8,142.32,0,0,0
9.4,2,148.6,0,0,0
9.2,2.1,154.74,0,0,0
8.9,2.2,160.58,0,0,0
8.7,2.3,165.7,0,0,0
8.5,2.4,169.01,0,0,0
8.3,2.5,168.77,0,0,0
8,2.5,165.15,0,0,0
7.8,2.5,159.9,0,0,0
7.6,2.5,154.01,0,0,0
7.4,2.5,147.85,0,0,0
7.2,2.4,141.56,0,0,0
7.1,2.3,135.21,0,0,0
6.9,2.2,128.86,0,0,0
6.8,2.1,122.53,0,0,0
6.4,2.1,116.24,0,0,0
6,2,110.02,0,0,0
5.6,2,103.89,0,0,0
5.2,2,97.87,0,0,0
6.1,2,92,0,0,0
6.9,2.1,86.12,24,101,0
8.6,2.5,80.74,58,203,29.7
10.3,2.8,75.57,92,265,40.8
12.3,3.4,70.72,113,406,33.3
14.2,4.1,66.27,56,857,40.9
15.7,4.6,62.33,61,928,58.3
17.1,5.2,58.99,64,952,55.2
17.9,5.2,56.37,66,969,53.1
18.7,5.3,54.57,70,974,51.1
19.2,5.2,53.67,71,979,48.9
19.7,5.1,53.73,73,970,48.3
20,5.1,54.74,72,965,53.3
20.2,5,56.64,72,949,52.9
20.1,5,59.35,70,931,53.1
20,5,62.76,68,900,51.5
19.4,4.9,66.77,63,856,55.4
18.8,4.8,71.27,58,795,54.3
17.2,4,76.17,49,708,44
15.5,3.3,81.37,38,563,23.1
15.5,3.3,86.77,20,309,0
12,2.6,92.69,0,0,0
11.5,2.6,98.58,0,0,0
11,2.6,104.61,0,0,0
10.6,2.8,110.76,0,0,0
10.2,2.9,116.99,0,0,0
9.9,3.5,123.28,0,0,0
9.6,4.1,129.62,0,0,0
8.9,4.7,135.97,0,0,0
8.1,5.4,142.31,0,0,0
6.9,5.7,148.6,0,0,0
5.6,6,154.76,0,0,0
4.2,6.5,160.62,0,0,0
2.7,6.9,165.78,0,0,0
1.6,7.1,169.15,0,0,0
0.5,7.3,168.96,0,0,0
-0.6,7.2,165.33,0,0,0
-1.7,7.2,160.07,0,0,0
-2.3,7.1,154.17,0,0,0
-2.9,6.9,148,0,0,0
-3.2,6.7,141.7,0,0,0
-3.4,6.6,135.36,0,0,0
-3.5,6.5,129.01,0,0,0
-3.5,6.5,122.68,0,0,0
-3.5,6.4,116.39,0,0,0
-3.5,6.3,110.17,0,0,0
-3.5,6.3,104.05,0,0,0
-3.5,6.2,98.03,0,0,0
-3.2,6.4,92.16,0,0,0
-3,6.5,86.27,26,287,0.1
-2.4,6.9,80.9,57,189,28.2
-1.7,7.4,75.74,56,716,34.6
-0.9,7.5,70.89,65,802,51
-0.1,7.6,66.45,67,876,59.9
0.8,7.5,62.51,72,915,63.9
1.7,7.4,59.17,73,959,64.2
2.5,7.3,56.55,75,977,57.9
3.2,7.2,54.74,77,989,53.8
3.8,7,53.84,77,994,55.7
4.4,6.9,53.88,76,1008,58.4
4.7,6.6,54.88,75,1003,55.3
5.1,6.4,56.76,73,993,56.4
5.2,6,59.46,71,975,58.9
5.4,5.6,62.86,66,954,60.6
5.4,5,66.85,61,917,60.4
5.3,4.5,71.33,56,863,59.9
4.4,3.2,76.21,48,780,50.8
3.4,1.9,81.4,37,648,35.5
3.4,1.9,86.79,20,397,0
0.8,1.3,92.71,0,0,0
0.4,1.4,98.59,0,0,0
0.1,1.5,104.62,0,0,0
-0.1,1.8,110.75,0,0,0
-0.3,2,116.98,0,0,0
-0.5,2.3,123.27,0,0,0
-0.7,2.5,129.61,0,0,0
-1,2.7,135.96,0,0,0
-1.2,2.9,142.3,0,0,0
-1.5,3,148.6,0,0,0
-1.8,3.1,154.76,0,0,0
-2.2,3.1,160.64,0,0,0
-2.5,3.1,165.84,0,0,0
-2.7,3.1,169.28,0,0,0
-3,3,169.13,0,0,0
-3.2,3,165.5,0,0,0
-3.4,2.9,160.23,0,0,0
-3.6,2.8,154.32,0,0,0
-3.8,2.7,148.14,0,0,0
-3.8,2.7,141.84,0,0,0
-3.9,2.7,135.5,0,0,0
-3.9,2.8,129.15,0,0,0
-3.9,2.9,122.82,0,0,0
-3.9,2.9,116.54,0,0,0
-3.9,2.9,110.32,0,0,0
-3.9,2.9,104.2,0,0,0
-4,2.9,98.19,0,0,0
-3.1,3.4,92.32,0,0,0
-2.3,3.8,86.43,20,469,0
-0.8,3.9,81.07,33,696,32.5
0.7,3.9,75.91,41,808,45.4
2.8,3.8,71.06,47,884,53.3
4.9,3.6,66.63,51,935,56.2
6.8,3.4,62.69,54,970,57.2
8.8,3.2,59.35,56,995,55.2
10,3.1,56.72,58,1011,54
11.3,2.9,54.91,60,1019,52.7
12,3,54,61,1024,52.1
12.8,3,54.03,62,1021,52.1
13.3,3.1,55.01,62,1016,52.5
13.8,3.1,56.88,62,1003,54.5
14,3.1,59.56,60,987,54.7
14.1,3,62.94,57,962,55.8
13.9,2.6,66.92,54,917,53.8
13.6,2.3,71.39,49,864,49.9
11.8,1.7,76.26,42,785,47.7
10,1.1,81.44,33,654,35.1
10,1.1,86.81,18,413,0
7.1,1.4,92.72,0,0,0
6.4,1.5,98.6,0,0,0
5.7,1.5,104.62,0,0,0
5.1,1.6,110.75,0,0,0
4.5,1.6,116.97,0,0,0
4.1,1.6,123.26,0,0,0
3.7,1.6,129.59,0,0,0
3.4,1.5,135.94,0,0,0
3.1,1.5,142.29,0,0,0
2.9,1.5,148.59,0,0,0
2.7,1.4,154.76,0,0,0
2.6,1.4,160.66,0,0,0
2.4,1.4,165.9,0,0,0
2.1,1.4,169.41,0,0,0
1.7,1.4,169.31,0,0,0
1.4,1.3,165.67,0,0,0
1.2,1.3,160.39,0,0,0
0.9,1.2,154.47,0,0,0
0.7,1.1,148.29,0,0,0
0.6,1.1,141.99,0,0,0
0.5,1.1,135.64,0,0,0
0.1,1.2,129.29,0,0,0
-0.2,1.3,122.96,0,0,0
-0.7,1.4,116.68,0,0,0
-1.2,1.5,110.47,0,0,0
-1.5,1.7,104.35,0,0,0
-1.7,1.8,98.34,0,0,0
-1,2.3,92.48,0,0,0
-0.2,2.7,86.59,19,418,0
1,3.2,81.23,33,652,28
2.3,3.6,76.07,43,777,45
3.8,3.6,71.23,49,855,54.2
5.4,3.7,66.8,54,907,59.7
6.6,3.6,62.86,58,943,62.8
7.8,3.6,59.52,61,960,62.6
8.6,3.5,56.89,64,976,55
9.5,3.4,55.08,66,984,50.6
10.1,3.4,54.16,67,989,52.8
10.7,3.3,54.18,68,987,56.6
10.9,3.2,55.14,68,988,53.9
11.2,3.2,56.99,68,975,53.8
11.2,3.2,59.65,65,957,58.9
11.2,3.1,63.02,64,927,60.8
10.9,3.1,66.98,59,889,61.9
10.6,3.1,71.44,55,831,61.7
9.1,2.4,76.29,47,747,48.1
7.6,1.7,81.46,36,608,30.7
7.6,1.7,86.83,20,358,0
4.5,1.9,92.73,0,0,0
4.2,2.3,98.6,0,0,0
3.8,2.8,104.61,0,0,0
3.4,3.1,110.74,0,0,0
2.9,3.5,116.95,0,0,0
2.3,3.6,123.24,0,0,0
1.6,3.7,129.57,0,0,0
1.1,3.7,135.92,0,0,0
0.5,3.7,142.27,0,0,0
0,3.6,148.57,0,0,0
-0.5,3.6,154.75,0,0,0
-0.9,3.4,160.67,0,0,0
-1.3,3.3,165.95,0,0,0
-1.7,3.2,169.52,0,0,0
-2,3.1,169.47,0,0,0
-2.4,3.1,165.84,0,0,0
-2.7,3.1,160.54,0,0,0
-2.9,3.2,154.62,0,0,0
-3.1,3.4,148.43,0,0,0
-3.2,3.4,142.13,0,0,0
-3.4,3.5,135.78,0,0,0
-3.6,3.4,129.43,0,0,0
-3.8,3.2,123.11,0,0,0
-4,3.1,116.83,0,0,0
-4.1,3,110.62,0,0,0
-4.1,3,104.5,0,0,0
-4,3,98.49,0,0,0
-3.5,3.3,92.63,0,0,0
-3,3.6,86.73,9,0,2.3
-1.9,3.8,81.39,29,0,0.1
-0.9,4.1,76.24,94,141,31.2
0.1,4,71.4,80,712,13.5
1.1,3.8,66.97,86,788,50.6
2,3.7,63.03,93,834,47.9
2.9,3.6,59.69,92,883,52
3.6,3.5,57.06,95,911,60.4
4.4,3.5,55.23,98,922,44.7
4.9,3.3,54.3,100,928,52.5
5.5,3.1,54.31,93,945,53
5.9,2.8,55.26,92,948,58.7
6.2,2.5,57.09,85,948,61.7
6.3,2.4,59.74,82,928,56.9
6.4,2.3,63.09,72,919,58.2
6.2,2.3,67.04,67,880,56.9
6,2.3,71.48,59,829,56.5
4.9,1.7,76.32,51,744,48.2
3.8,1.1,81.48,38,625,34.1
3.8,1.1,86.83,21,373,0
1.1,1.2,92.73,0,0,0
0.5,1.2,98.59,0,0,0
0,1.3,104.6,0,0,0
-0.5,1.3,110.72,0,0,0
-1,1.4,116.93,0,0,0
-1.4,1.4,123.21,0,0,0
-1.9,1.4,129.54,0,0,0
-2.2,1.4,135.89,0,0,0
-2.6,1.4,142.24,0,0,0
-2.9,1.4,148.55,0,0,0
-3.2,1.4,154.74,0,0,0
-3.4,1.4,160.68,0,0,0
-3.6,1.3,165.99,0,0,0
-3.7,1.2,169.62,0,0,0
-3.8,1.2,169.63,0,0,0
-3.9,1.1,166,0,0,0
-4,1.1,160.7,0,0,0
-4,1.1,154.76,0,0,0
-4,1,148.57,0,0,0
-4,1.1,142.27,0,0,0
-4.1,1.1,135.92,0,0,0
-4.1,1.1,129.57,0,0,0
-4.2,1.1,123.25,0,0,0
-3.9,1,116.97,0,0,0
-3.7,1,110.76,0,0,0
-3.6,1,104.64,0,0,0
-3.5,1,98.64,0,0,0
-2.7,1.1,92.78,0,0,0
-2,1.2,86.88,10,0,0
-0.9,1.3,81.55,54,146,30.7
0.1,1.5,76.4,73,404,49.2
1.8,2,71.56,60,839,54.6
3.4,2.4,67.13,130,461,59.4
4.5,2.5,63.19,71,936,59.9
5.6,2.6,59.85,75,963,56.8
6.4,2.5,57.21,77,982,59.7
7.1,2.4,55.38,76,1001,57.8
7.8,2.3,54.44,77,1006,53.5
8.4,2.2,54.44,75,1010,54
8.8,2.2,55.37,74,994,53.9
9.2,2.1,57.19,73,981,54.7
9.4,2.1,59.82,70,964,55.6
9.5,2,63.16,67,938,54.6
9.3,1.8,67.09,62,900,55.6
9.1,1.5,71.52,57,843,52.8
7.7,1.3,76.35,49,759,45
6.3,1,81.5,37,611,31.4
6.3,1,86.84,20,72,0
4.3,1.2,92.72,0,0,0
4,1.2,98.58,0,0,0
3.6,1.3,104.58,0,0,0
3.5,1.3,110.7,0,0,0
3.4,1.3,116.91,0,0,0
3.3,1.2,123.18,0,0,0
3.2,1.2,129.51,0,0,0
3.1,1.1,135.86,0,0,0
3.1,1,142.21,0,0,0
3.1,0.9,148.52,0,0,0
3.1,0.8,154.72,0,0,0
3.1,0.7,160.67,0,0,0
3.1,0.6,166.02,0,0,0
3,0.7,169.72,0,0,0
2.9,0.7,169.78,0,0,0
2.6,0.8,166.16,0,0,0
2.3,0.9,160.85,0,0,0
1.9,1,154.91,0,0,0
1.6,1.1,148.71,0,0,0
1.3,1.1,142.41,0,0,0
1,1.2,136.06,0,0,0
0.7,1.2,129.71,0,0,0
0.4,1.3,123.39,0,0,0
0.2,1.3,117.11,0,0,0
-0.1,1.3,110.9,0,0,0
-0.2,1.3,104.79,0,0,0
-0.3,1.3,98.79,0,0,0
0.5,1.4,92.93,0,0,0
1.2,1.4,87.03,21,0,0
2.9,1.9,81.7,39,543,31.8
4.5,2.4,76.55,68,449,47.2
6.2,2.4,71.72,92,0,53.3
8,2.5,67.29,67,830,55.9
10,3,63.35,72,872,47.6
12,3.4,60.01,76,897,48.1
13.4,3.6,57.37,79,916,48.6
14.7,3.8,55.53,79,931,47.7
15.8,3.8,54.58,152,683,22.9
16.8,3.9,54.56,79,940,18.3
17.5,3.9,55.48,78,935,36.8
18.2,3.9,57.28,75,927,45.2
18.5,3.9,59.9,72,908,51.9
18.8,3.9,63.22,65,892,54
18.5,3.5,67.13,61,858,54.9
18.2,3.1,71.55,54,807,53.3
16,2.4,76.37,46,728,46.2
13.7,1.7,81.51,35,598,34.2
13.7,1.7,86.84,19,357,0
10.6,1.9,92.72,0,0,0
10,2.1,98.56,0,0,0
9.4,2.3,104.56,0,0,0
8.8,2.4,110.67,0,0,0
8.2,2.5,116.87,0,0,0
7.5,2.6,123.15,0,0,0
6.9,2.7,129.47,0,0,0
6.2,2.8,135.82,0,0,0
5.5,2.8,142.17,0,0,0
4.9,2.8,148.49,0,0,0
4.3,2.9,154.7,0,0,0
3.7,2.9,160.66,0,0,0
3.2,2.9,166.04,0,0,0
2.7,2.8,169.81,0,0,0
2.2,2.7,169.93,0,0,0
1.9,2.7,166.32,0,0,0
1.6,2.6,161,0,0,0
1.4,2.7,155.05,0,0,0
1.3,2.7,148.85,0,0,0
1.3,2.9,142.55,0,0,0
1.3,3,136.2,0,0,0
1.3,3,129.85,0,0,0
1.2,3.1,123.52,0,0,0
1.2,3.1,117.25,0,0,0
1.1,3.1,111.04,0,0,0
1,3.2,104.93,0,0,0
0.9,3.2,98.93,0,0,0
1.5,3.6,93.08,0,0,0
2.1,4.1,87.18,18,406,0
3.5,4.5,81.85,48,255,30
4.9,4.9,76.71,43,797,47
6.4,5.1,71.88,50,878,54.3
8,5.4,67.44,54,933,59.5
9.3,5.1,63.5,58,969,57.7
10.7,4.9,60.16,62,981,57.2
11.8,4.5,57.51,64,998,51.7
12.8,4,55.67,68,1004,48.5
13.5,3.7,54.71,69,1009,47.8
14.2,3.4,54.67,69,1008,49.4
14.5,3.1,55.58,69,1003,49.5
14.9,2.8,57.37,66,985,49.5
14.9,2.7,59.96,64,968,53.1
14.9,2.5,63.27,59,947,55.9
14.3,2.1,67.17,55,911,54.2
13.7,1.7,71.57,50,860,50.6
12,1.5,76.38,43,780,45.7
10.2,1.3,81.51,34,635,26.1
10.2,1.3,86.83,19,394,0
8,1.7,92.7,0,0,0
7.5,1.9,98.54,0,0,0
7,2.1,104.53,0,0,0
6.5,2.2,110.64,0,0,0
6.1,2.3,116.84,0,0,0
5.5,2.4,123.11,0,0,0
4.8,2.4,129.43,0,0,0
4.2,2.4,135.78,0,0,0
3.7,2.3,142.13,0,0,0
3.2,2.2,148.45,0,0,0
2.7,2.1,154.66,0,0,0
2.3,2,160.65,0,0,0
2,2,166.06,0,0,0
1.6,1.9,169.88,0,0,0
1.2,1.8,170.07,0,0,0
0.8,1.8,166.47,0,0,0
0.5,1.7,161.14,0,0,0
0.2,1.7,155.19,0,0,0
-0.1,1.6,148.99,0,0,0
-0.4,1.6,142.68,0,0,0
-0.6,1.6,136.33,0,0,0
-0.9,1.6,129.98,0,0,0
-1.2,1.7,123.66,0,0,0
-1.5,1.8,117.39,0,0,0
-1.7,1.9,111.18,0,0,0
-1.9,2,105.07,0,0,0
-2.1,2,99.08,0,0,0
-1.5,2.4,93.23,0,0,0
-0.8,2.8,87.31,17,350,0
0.5,2.9,82,34,608,23.7
1.9,3.1,76.86,60,507,40.8
4,4.2,72.03,83,546,45.9
6.1,5.3,67.59,108,560,57.7
7.3,5.9,63.65,60,884,54.6
8.6,6.6,60.3,125,659,49.3
9.2,6.6,57.65,141,656,51.5
9.8,6.7,55.8,161,627,51.6
10.1,6.6,54.82,158,656,44.8
10.5,6.4,54.78,228,448,44.9
10.6,6.3,55.67,213,471,44.6
10.6,6.1,57.44,192,497,44.8
10.4,5.9,60.02,194,412,44.5
10.2,5.8,63.31,188,302,14.8
9.6,5.6,67.2,148,352,25.7
9.1,5.4,71.59,107,403,18.9
7.9,4.6,76.39,79,341,14.9
6.7,3.8,81.5,54,148,9.7
6.7,3.8,86.82,20,49,0
3.7,2.8,92.68,0,0,0
3.2,3.1,98.52,0,0,0
2.8,3.4,104.5,0,0,0
2.2,3.5,110.6,0,0,0
1.6,3.6,116.8,0,0,0
1.1,3.4,123.07,0,0,0
0.7,3.3,129.38,0,0,0
0.3,3.1,135.73,0,0,0
-0.2,2.8,142.09,0,0,0
-0.4,2.6,148.4,0,0,0
-0.7,2.4,154.63,0,0,0
-0.8,2.3,160.62,0,0,0
-0.9,2.3,166.06,0,0,0
-1.1,2.1,169.95,0,0,0
-1.2,2,170.21,0,0,0
-1.4,1.8,166.62,0,0,0
-1.6,1.6,161.29,0,0,0
-1.7,1.4,155.33,0,0,0
-1.9,1.3,149.13,0,0,0
-1.9,1.2,142.82,0,0,0
-2,1.2,136.47,0,0,0
-2,1.1,130.12,0,0,0
-2,1.1,123.8,0,0,0
-2.1,1.1,117.53,0,0,0
-2.1,1.1,111.32,0,0,0
-2.2,1.1,105.21,0,0,0
-2.3,1,99.22,0,0,0
-2,1.4,93.37,0,0,0
-1.6,1.7,87.45,19,216,0
-0.6,2,82.14,39,0,0
0.4,2.2,77,71,387,30.8
1.6,2.4,72.17,117,28,24.9
2.7,2.5,67.74,157,245,42.1
3.7,2.6,63.8,196,110,12.3
4.6,2.7,60.44,224,208,25.2
5.5,2.8,57.78,223,43,29.4
6.3,2.8,55.92,241,50,19
6.9,2.9,54.94,273,187,24.7
7.6,2.9,54.88,275,152,28.1
8,3,55.75,267,154,49
8.4,3,57.51,252,160,40.1
8.6,3.1,60.07,195,26,18.5
8.7,3.1,63.35,200,114,20.4
8.5,3.2,67.22,168,168,28.6
8.3,3.2,71.6,128,64,39.4
7.4,2.7,76.39,93,132,24.8
6.5,2.2,81.49,52,6,1
6.5,2.2,86.8,17,0,0
3.9,1.5,92.65,0,0,0
3.7,1.7,98.48,0,0,0
3.4,1.9,104.46,0,0,0
3.1,2.1,110.56,0,0,0
2.9,2.2,116.75,0,0,0
2.6,2.3,123.02,0,0,0
2.3,2.3,129.33,0,0,0
2,2.2,135.68,0,0,0
1.6,2,142.03,0,0,0
1.4,1.9,148.35,0,0,0
